Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST04765,52,122194,43669,721,48,No
CUST04766,56,129417,41126,586,72,No
CUST04767,52,153383,84036,638,72,No
CUST04768,35,74888,21772,757,24,No
CUST04769,63,59616,53586,643,60,No
CUST04770,55,24083,56943,639,60,No
CUST04771,23,161670,73868,577,36,Yes
CUST04772,36,100476,54855,728,48,No
CUST04773,25,110416,27218,712,36,Yes
CUST04774,41,20580,86008,753,24,Yes
CUST04775,30,140834,62205,672,60,No
CUST04776,39,130148,9959,704,36,Yes
CUST04777,45,60321,87979,703,36,No
CUST04778,24,27386,50134,573,24,No
CUST04779,49,71171,30874,850,48,No
CUST04780,39,168594,6301,753,36,No
CUST04781,63,163707,63017,686,36,No
CUST04782,22,149743,48319,663,48,No
CUST04783,30,51545,94616,779,24,No
CUST04784,63,44855,91219,687,60,Yes
CUST04785,45,53790,27455,749,36,Yes
CUST04786,40,69012,9112,637,36,No
CUST04787,39,135827,62033,614,24,No
CUST04788,43,32260,63360,668,24,Yes
CUST04789,44,19074,87418,681,60,Yes
CUST04790,31,158547,37145,712,36,No
CUST04791,54,164192,37735,790,48,No
CUST04792,48,172219,77781,763,24,No
CUST04793,25,19986,72641,779,48,No
CUST04794,25,73479,26711,625,60,No
CUST04795,41,148833,10630,658,36,Yes
CUST04796,32,20176,70488,753,48,No
CUST04797,24,102258,8206,771,60,No
CUST04798,62,133188,61289,736,48,No
CUST04799,40,102153,23953,638,12,No
CUST04800,58,176187,15068,602,36,No
CUST04801,45,95442,83930,697,24,Yes
CUST04802,34,58002,60916,613,60,Yes
CUST04803,31,75124,6067,715,48,Yes
CUST04804,52,155682,55658,774,72,No
CUST04805,31,67752,57165,694,12,Yes
CUST04806,38,96947,85781,582,36,Yes
CUST04807,47,136972,14859,642,24,Yes
CUST04808,38,92716,34164,745,36,No
CUST04809,43,28073,85913,716,24,No
CUST04810,31,55251,25773,722,36,No
CUST04811,41,114496,62295,813,60,Yes
CUST04812,64,56897,38939,706,24,No
CUST04813,25,69616,53599,704,36,No
CUST04814,43,22482,11114,744,60,No
CUST04815,61,125990,17818,592,72,No
CUST04816,45,61284,14335,647,36,No
CUST04817,61,90932,60008,625,60,Yes
CUST04818,30,25338,76745,729,36,Yes
CUST04819,42,161572,48148,611,36,No
CUST04820,39,160617,8577,722,60,No
CUST04821,21,79480,78916,664,60,No
CUST04822,27,154313,9076,653,60,No
CUST04823,24,171893,37925,748,60,No
CUST04824,21,22695,56869,580,36,Yes
CUST04825,35,32318,64314,643,48,Yes
CUST04826,60,68934,46205,850,36,No
CUST04827,32,171403,16095,819,36,No
CUST04828,42,139282,89715,544,24,No
CUST04829,42,109891,61680,642,36,No
CUST04830,37,86754,33400,685,60,No
CUST04831,49,103677,89297,574,60,Yes
CUST04832,34,120320,72346,831,48,No
CUST04833,40,151909,92110,682,36,No
CUST04834,53,143261,33562,666,48,No
CUST04835,63,123338,45663,709,48,No
CUST04836,35,58077,23510,707,72,Yes
CUST04837,32,97915,66608,616,24,No
CUST04838,60,153311,77489,779,36,No
CUST04839,40,47669,57182,692,60,Yes
CUST04840,50,66624,92667,778,60,No
CUST04841,58,93147,31883,637,36,No
CUST04842,23,153222,76427,545,24,No
CUST04843,48,160181,40844,788,60,No
CUST04844,46,175088,23728,736,48,No
CUST04845,50,161008,16094,768,60,No
CUST04846,33,160108,7407,772,36,No
CUST04847,33,163093,60412,681,24,No
CUST04848,22,54943,17644,652,12,No
CUST04849,57,131694,90834,673,48,Yes
CUST04850,58,172316,65746,721,24,No
CUST04851,22,141351,57748,701,24,No
CUST04852,56,56985,64021,543,36,Yes
CUST04853,46,150574,67651,671,36,Yes
CUST04854,31,71836,41807,786,36,No
CUST04855,28,117714,39072,680,24,No
CUST04856,64,21770,43398,847,60,No
CUST04857,60,60865,33669,608,24,No
CUST04858,63,71811,35161,706,36,Yes
CUST04859,42,22001,12282,606,36,No
CUST04860,40,78848,31539,616,60,No
CUST04861,28,70635,8307,617,36,No
CUST04862,49,38946,22745,846,24,No
CUST04863,60,113852,44433,661,12,No
CUST04864,46,109103,39555,627,48,No
CUST04865,50,61744,6073,680,48,No
CUST04866,37,135729,37683,663,36,No
CUST04867,40,41671,30741,741,24,No
CUST04868,36,165522,27286,527,36,No
CUST04869,63,163980,8599,608,48,No
CUST04870,27,75813,32293,743,48,No
CUST04871,36,114748,20389,643,12,Yes
CUST04872,65,155878,17318,623,48,No
CUST04873,47,122733,53875,620,36,Yes
CUST04874,43,144865,8055,734,48,No
CUST04875,44,101551,87579,731,48,Yes
CUST04876,29,147335,11320,752,60,No
CUST04877,55,57220,9642,593,36,Yes
CUST04878,40,35158,97694,588,48,No
CUST04879,57,98992,14321,765,36,No
CUST04880,62,176660,84968,695,36,Yes
CUST04881,37,80576,93293,635,12,Yes
CUST04882,51,106027,64618,668,36,No
CUST04883,28,173260,31044,587,12,No
CUST04884,35,76830,26971,640,72,Yes
CUST04885,51,153091,30727,692,48,No
CUST04886,50,30419,27559,707,24,No
CUST04887,40,51697,78820,673,24,No
CUST04888,59,102932,88201,666,36,No
CUST04889,32,137712,32476,735,36,No
CUST04890,37,113428,67683,672,36,No
CUST04891,62,157045,15991,646,36,Yes
CUST04892,50,104649,90097,623,60,No
CUST04893,49,140649,75047,547,48,Yes
CUST04894,39,29136,15796,729,36,No
CUST04895,31,102739,8881,790,60,No
CUST04896,54,80502,20668,618,12,No
CUST04897,27,41039,39312,585,24,Yes
CUST04898,64,84720,33106,633,36,Yes
CUST04899,54,141168,97758,702,48,No
CUST04900,40,106263,20729,642,36,No
CUST04901,58,77155,75320,641,24,Yes
CUST04902,44,34911,59913,674,60,Yes
CUST04903,30,18916,62026,688,36,No
CUST04904,52,77052,64402,708,60,Yes
CUST04905,35,35790,42282,658,60,No
CUST04906,57,154278,79638,657,36,No
CUST04907,40,139937,43218,536,60,No
CUST04908,23,103053,22950,750,48,Yes
CUST04909,57,67950,64739,699,60,No
CUST04910,60,134211,9507,793,36,No
CUST04911,28,74361,51303,718,60,Yes
CUST04912,60,79451,84059,674,12,No
CUST04913,64,55696,29667,569,60,Yes
CUST04914,43,120395,8992,557,36,No
CUST04915,60,142121,78563,759,24,No
CUST04916,31,64728,92680,722,12,No
CUST04917,28,73401,30530,790,36,No
CUST04918,49,43103,20305,750,36,No
CUST04919,50,68044,57129,652,24,Yes
CUST04920,30,75730,92267,507,24,No
CUST04921,59,43825,91209,725,36,Yes
CUST04922,48,55271,57044,604,36,Yes
CUST04923,56,95256,96378,666,36,No
CUST04924,33,84433,94363,711,60,Yes
CUST04925,52,119999,63817,633,48,No
CUST04926,56,41572,51666,618,12,Yes
CUST04927,57,56546,31173,657,36,No
CUST04928,46,164222,23909,527,60,No
CUST04929,42,72165,68967,602,12,Yes
CUST04930,24,81690,36007,601,36,Yes
CUST04931,51,54948,17985,662,36,No
CUST04932,38,45007,27525,609,72,No
CUST04933,58,118819,42403,641,36,Yes
CUST04934,44,109207,42193,647,60,No
CUST04935,43,94772,8830,840,36,No
CUST04936,42,40024,61144,738,60,No
CUST04937,22,100912,5533,671,36,No
CUST04938,51,167229,25946,714,36,No
CUST04939,31,103481,28504,749,36,Yes
CUST04940,48,106553,60715,702,60,No
CUST04941,52,150828,33255,602,12,No
CUST04942,25,120488,61441,670,24,No
CUST04943,58,114741,41855,607,48,No
CUST04944,30,96210,46721,655,48,No
CUST04945,60,153607,46850,668,36,No
CUST04946,44,65367,39723,759,36,Yes
CUST04947,55,166190,40739,620,36,No
CUST04948,64,77884,10539,614,36,No
CUST04949,43,162352,78029,626,60,No
CUST04950,37,163818,69509,634,12,No
CUST04951,21,120572,26311,656,60,No
CUST04952,51,71251,74180,705,36,No
CUST04953,51,102821,90981,621,36,No
CUST04954,62,101583,40934,689,36,Yes
CUST04955,62,28207,14511,690,48,No
CUST04956,54,45757,5183,722,12,No
CUST04957,29,165298,14475,664,48,No
CUST04958,42,176278,89766,742,60,No
CUST04959,33,169328,68130,708,24,No
CUST04960,45,51822,64577,704,24,No
CUST04961,38,59340,31008,639,24,No
CUST04962,32,61351,81868,701,60,Yes
CUST04963,60,124311,52941,706,36,No
CUST04964,37,93320,47756,635,60,No
CUST04965,35,120565,75258,770,48,No
CUST04966,62,37937,85730,850,60,No
CUST04967,35,29219,97167,631,48,Yes
CUST04968,35,27399,32912,645,36,No
CUST04969,59,144733,87702,647,60,Yes
CUST04970,33,176729,55659,582,48,No
CUST04971,37,38047,51840,614,36,No
CUST04972,52,103693,86512,744,48,No
CUST04973,29,118931,43623,674,48,No
CUST04974,60,155852,68303,824,36,No
CUST04975,40,45050,51062,658,36,No
CUST04976,46,91551,61690,711,36,No
CUST04977,47,86666,82582,612,72,No
CUST04978,41,100016,28634,672,48,Yes
CUST04979,38,131135,9090,687,24,No
CUST04980,33,71010,50266,522,36,No
CUST04981,36,56165,35008,618,12,No
CUST04982,29,29528,92643,728,36,No
CUST04983,32,138840,63704,724,36,No
CUST04984,64,154986,67866,586,48,Yes
CUST04985,58,55136,13382,653,72,Yes
CUST04986,39,160251,52774,502,72,Yes
CUST04987,27,104008,79570,680,24,No
CUST04988,55,30076,79062,775,48,Yes
CUST04989,38,141911,94609,778,60,Yes
CUST04990,36,173855,51698,775,36,No
CUST04991,59,134625,6110,720,60,No
CUST04992,24,68298,86981,767,60,No
CUST04993,45,72304,5386,666,48,No
CUST04994,52,97360,63513,641,36,No
CUST04995,60,87835,89120,766,60,No
CUST04996,33,130424,52801,702,60,No
CUST04997,65,157190,76857,545,48,No
CUST04998,37,74911,94976,771,36,No
CUST04999,57,121088,36566,664,60,No
CUST05000,26,33185,37521,630,36,No
